session_id,device,channel,viewed_product,added_to_cart,reached_checkout,completed_purchase
SESS_07486,Mobile,Organic Search,1,1,0,0
SESS_07487,Desktop,Organic Search,1,1,0,0
SESS_07488,Tablet,Organic Search,1,0,0,0
SESS_07489,Mobile,Social Media,1,1,0,0
SESS_07490,Mobile,Social Media,1,0,0,0
SESS_07491,Desktop,Social Media,1,0,0,0
SESS_07492,Desktop,Direct,0,0,0,0
SESS_07493,Desktop,Social Media,1,0,0,0
SESS_07494,Mobile,Direct,1,0,0,0
SESS_07495,Mobile,Organic Search,1,1,0,0
SESS_07496,Desktop,Organic Search,1,0,0,0
SESS_07497,Desktop,Organic Search,1,1,0,0
SESS_07498,Mobile,Paid Ads,1,1,1,1
SESS_07499,Desktop,Organic Search,0,0,0,0
SESS_07500,Mobile,Social Media,0,0,0,0
SESS_07501,Mobile,Direct,0,0,0,0
SESS_07502,Mobile,Organic Search,1,1,0,0
SESS_07503,Desktop,Social Media,0,0,0,0
SESS_07504,Desktop,Direct,1,0,0,0
SESS_07505,Mobile,Paid Ads,1,1,1,1
SESS_07506,Tablet,Paid Ads,1,1,1,1
SESS_07507,Desktop,Organic Search,1,0,0,0
SESS_07508,Desktop,Paid Ads,1,1,0,0
SESS_07509,Mobile,Direct,1,1,1,1
SESS_07510,Tablet,Social Media,1,1,0,0
SESS_07511,Mobile,Direct,1,0,0,0
SESS_07512,Tablet,Organic Search,1,0,0,0
SESS_07513,Desktop,Direct,1,0,0,0
SESS_07514,Desktop,Organic Search,0,0,0,0
SESS_07515,Mobile,Paid Ads,1,1,0,0
SESS_07516,Mobile,Social Media,1,1,0,0
SESS_07517,Desktop,Paid Ads,1,1,1,0
SESS_07518,Desktop,Organic Search,0,0,0,0
SESS_07519,Mobile,Social Media,1,0,0,0
SESS_07520,Desktop,Organic Search,1,0,0,0
SESS_07521,Desktop,Organic Search,1,1,1,1
SESS_07522,Mobile,Organic Search,0,0,0,0
SESS_07523,Mobile,Organic Search,1,1,0,0
SESS_07524,Mobile,Paid Ads,1,0,0,0
SESS_07525,Desktop,Direct,1,1,0,0
SESS_07526,Mobile,Organic Search,0,0,0,0
SESS_07527,Mobile,Paid Ads,1,1,0,0
SESS_07528,Mobile,Social Media,1,0,0,0
SESS_07529,Mobile,Social Media,1,1,0,0
SESS_07530,Desktop,Organic Search,1,1,1,1
SESS_07531,Desktop,Paid Ads,1,1,1,1
SESS_07532,Desktop,Organic Search,1,1,0,0
SESS_07533,Desktop,Organic Search,0,0,0,0
SESS_07534,Mobile,Social Media,1,0,0,0
SESS_07535,Mobile,Social Media,0,0,0,0
SESS_07536,Mobile,Social Media,1,1,1,1
SESS_07537,Mobile,Direct,0,0,0,0
SESS_07538,Desktop,Social Media,1,0,0,0
SESS_07539,Desktop,Social Media,1,1,0,0
SESS_07540,Desktop,Organic Search,1,0,0,0
SESS_07541,Desktop,Organic Search,1,0,0,0
SESS_07542,Desktop,Paid Ads,1,1,1,0
SESS_07543,Mobile,Organic Search,1,0,0,0
SESS_07544,Tablet,Social Media,1,1,1,1
SESS_07545,Desktop,Organic Search,1,1,1,1
SESS_07546,Desktop,Paid Ads,1,0,0,0
SESS_07547,Mobile,Paid Ads,1,1,0,0
SESS_07548,Desktop,Organic Search,1,1,0,0
SESS_07549,Mobile,Social Media,1,0,0,0
SESS_07550,Mobile,Organic Search,1,0,0,0
SESS_07551,Tablet,Organic Search,1,0,0,0
SESS_07552,Desktop,Direct,1,0,0,0
SESS_07553,Mobile,Organic Search,1,0,0,0
SESS_07554,Desktop,Paid Ads,1,0,0,0
SESS_07555,Mobile,Social Media,1,1,0,0
SESS_07556,Desktop,Organic Search,1,1,1,1
SESS_07557,Desktop,Organic Search,1,1,1,0
SESS_07558,Mobile,Direct,1,1,0,0
SESS_07559,Mobile,Paid Ads,1,1,1,1
SESS_07560,Mobile,Social Media,1,0,0,0
SESS_07561,Mobile,Paid Ads,1,1,0,0
SESS_07562,Mobile,Paid Ads,1,1,1,1
SESS_07563,Desktop,Organic Search,1,0,0,0
SESS_07564,Mobile,Direct,1,0,0,0
SESS_07565,Mobile,Paid Ads,1,0,0,0
SESS_07566,Mobile,Paid Ads,1,0,0,0
SESS_07567,Tablet,Paid Ads,1,0,0,0
SESS_07568,Desktop,Social Media,1,0,0,0
SESS_07569,Mobile,Paid Ads,1,0,0,0
SESS_07570,Desktop,Paid Ads,0,0,0,0
SESS_07571,Desktop,Social Media,1,0,0,0
SESS_07572,Mobile,Social Media,1,0,0,0
SESS_07573,Desktop,Organic Search,1,0,0,0
SESS_07574,Mobile,Direct,1,1,0,0
SESS_07575,Desktop,Organic Search,1,0,0,0
SESS_07576,Desktop,Paid Ads,1,0,0,0
SESS_07577,Mobile,Direct,0,0,0,0
SESS_07578,Mobile,Direct,1,1,1,1
SESS_07579,Tablet,Direct,1,1,0,0
SESS_07580,Mobile,Paid Ads,1,1,0,0
SESS_07581,Mobile,Organic Search,0,0,0,0
SESS_07582,Desktop,Organic Search,1,0,0,0
SESS_07583,Desktop,Direct,1,1,1,1
SESS_07584,Desktop,Paid Ads,0,0,0,0
SESS_07585,Mobile,Organic Search,1,1,1,1
SESS_07586,Mobile,Organic Search,1,1,0,0
SESS_07587,Desktop,Paid Ads,1,1,1,1
SESS_07588,Mobile,Organic Search,1,0,0,0
SESS_07589,Mobile,Organic Search,0,0,0,0
SESS_07590,Desktop,Paid Ads,0,0,0,0
SESS_07591,Desktop,Organic Search,0,0,0,0
SESS_07592,Mobile,Paid Ads,1,0,0,0
SESS_07593,Mobile,Direct,1,1,0,0
SESS_07594,Mobile,Direct,1,0,0,0
SESS_07595,Desktop,Paid Ads,1,0,0,0
SESS_07596,Tablet,Paid Ads,1,1,1,1
SESS_07597,Desktop,Direct,1,0,0,0
SESS_07598,Desktop,Direct,1,1,1,1
SESS_07599,Tablet,Paid Ads,0,0,0,0
SESS_07600,Desktop,Paid Ads,1,0,0,0
SESS_07601,Mobile,Organic Search,1,1,0,0
SESS_07602,Desktop,Paid Ads,1,0,0,0
SESS_07603,Mobile,Direct,1,0,0,0
SESS_07604,Tablet,Organic Search,1,0,0,0
SESS_07605,Desktop,Direct,0,0,0,0
SESS_07606,Mobile,Organic Search,1,0,0,0
SESS_07607,Desktop,Direct,1,0,0,0
SESS_07608,Mobile,Organic Search,1,1,0,0
SESS_07609,Desktop,Organic Search,1,1,1,1
SESS_07610,Desktop,Organic Search,1,0,0,0
SESS_07611,Desktop,Direct,1,0,0,0
SESS_07612,Desktop,Organic Search,1,1,1,0
SESS_07613,Tablet,Paid Ads,1,0,0,0
SESS_07614,Desktop,Organic Search,1,1,1,1
SESS_07615,Desktop,Paid Ads,1,1,1,1
SESS_07616,Desktop,Organic Search,1,0,0,0
SESS_07617,Desktop,Organic Search,1,0,0,0
SESS_07618,Mobile,Organic Search,1,1,1,1
SESS_07619,Tablet,Social Media,1,0,0,0
SESS_07620,Desktop,Direct,1,0,0,0
SESS_07621,Mobile,Direct,1,0,0,0
SESS_07622,Mobile,Paid Ads,1,0,0,0
SESS_07623,Desktop,Social Media,1,1,0,0
SESS_07624,Mobile,Social Media,1,0,0,0
SESS_07625,Mobile,Organic Search,1,1,1,1
SESS_07626,Mobile,Organic Search,1,0,0,0
SESS_07627,Mobile,Paid Ads,1,1,0,0
SESS_07628,Desktop,Organic Search,1,1,0,0
SESS_07629,Tablet,Paid Ads,1,1,1,1
SESS_07630,Mobile,Social Media,1,0,0,0
SESS_07631,Desktop,Paid Ads,1,1,0,0
SESS_07632,Mobile,Organic Search,1,0,0,0
SESS_07633,Desktop,Organic Search,0,0,0,0
SESS_07634,Tablet,Paid Ads,1,1,0,0
SESS_07635,Mobile,Organic Search,1,1,1,1
SESS_07636,Desktop,Organic Search,1,0,0,0
SESS_07637,Desktop,Direct,1,1,0,0
SESS_07638,Mobile,Direct,1,1,0,0
SESS_07639,Desktop,Organic Search,1,1,0,0
SESS_07640,Desktop,Paid Ads,0,0,0,0
SESS_07641,Desktop,Organic Search,1,1,0,0
SESS_07642,Desktop,Organic Search,1,0,0,0
SESS_07643,Desktop,Organic Search,1,1,0,0
SESS_07644,Desktop,Direct,1,0,0,0
SESS_07645,Desktop,Social Media,1,1,1,1
SESS_07646,Mobile,Social Media,1,0,0,0
SESS_07647,Mobile,Direct,1,1,1,1
SESS_07648,Desktop,Paid Ads,1,0,0,0
SESS_07649,Desktop,Organic Search,1,0,0,0
SESS_07650,Mobile,Social Media,1,1,1,0
SESS_07651,Desktop,Organic Search,1,1,0,0
SESS_07652,Desktop,Direct,1,1,0,0
SESS_07653,Desktop,Organic Search,1,1,1,1
SESS_07654,Mobile,Paid Ads,1,0,0,0
SESS_07655,Mobile,Direct,1,1,1,1
SESS_07656,Mobile,Paid Ads,1,0,0,0
SESS_07657,Mobile,Direct,1,1,0,0
SESS_07658,Mobile,Social Media,1,0,0,0
SESS_07659,Desktop,Direct,0,0,0,0
SESS_07660,Mobile,Social Media,1,1,0,0
SESS_07661,Desktop,Organic Search,1,0,0,0
SESS_07662,Mobile,Organic Search,1,0,0,0
SESS_07663,Mobile,Social Media,1,0,0,0
SESS_07664,Mobile,Social Media,1,0,0,0
SESS_07665,Desktop,Paid Ads,1,0,0,0
SESS_07666,Desktop,Direct,1,0,0,0
SESS_07667,Mobile,Organic Search,1,1,1,1
SESS_07668,Mobile,Organic Search,1,1,1,1
SESS_07669,Mobile,Organic Search,1,0,0,0
SESS_07670,Desktop,Organic Search,1,0,0,0
SESS_07671,Mobile,Direct,1,0,0,0
SESS_07672,Mobile,Paid Ads,1,1,1,1
SESS_07673,Mobile,Paid Ads,1,0,0,0
SESS_07674,Mobile,Direct,1,0,0,0
SESS_07675,Mobile,Organic Search,0,0,0,0
SESS_07676,Mobile,Organic Search,1,1,0,0
SESS_07677,Mobile,Paid Ads,1,0,0,0
SESS_07678,Tablet,Direct,1,0,0,0
SESS_07679,Desktop,Paid Ads,1,0,0,0
SESS_07680,Desktop,Organic Search,1,0,0,0
SESS_07681,Tablet,Organic Search,1,0,0,0
SESS_07682,Mobile,Paid Ads,1,1,0,0
SESS_07683,Mobile,Paid Ads,1,0,0,0
SESS_07684,Desktop,Direct,0,0,0,0
SESS_07685,Desktop,Organic Search,1,1,1,1
SESS_07686,Mobile,Social Media,1,1,0,0
SESS_07687,Mobile,Direct,1,1,1,1
SESS_07688,Desktop,Social Media,1,0,0,0
SESS_07689,Desktop,Paid Ads,1,0,0,0
SESS_07690,Mobile,Paid Ads,1,1,0,0
SESS_07691,Desktop,Organic Search,1,0,0,0
SESS_07692,Mobile,Organic Search,1,0,0,0
SESS_07693,Desktop,Social Media,1,0,0,0
SESS_07694,Mobile,Organic Search,1,0,0,0
SESS_07695,Tablet,Direct,1,0,0,0
SESS_07696,Mobile,Paid Ads,1,1,1,1
SESS_07697,Desktop,Direct,0,0,0,0
SESS_07698,Mobile,Paid Ads,1,0,0,0
SESS_07699,Desktop,Paid Ads,1,1,0,0
SESS_07700,Desktop,Social Media,1,0,0,0
SESS_07701,Tablet,Paid Ads,1,1,1,1
SESS_07702,Mobile,Direct,0,0,0,0
SESS_07703,Mobile,Organic Search,1,0,0,0
SESS_07704,Desktop,Paid Ads,1,0,0,0
SESS_07705,Desktop,Organic Search,1,0,0,0
SESS_07706,Desktop,Social Media,1,0,0,0
SESS_07707,Mobile,Paid Ads,1,0,0,0
SESS_07708,Mobile,Direct,1,0,0,0
SESS_07709,Mobile,Social Media,1,1,1,0
SESS_07710,Mobile,Direct,1,0,0,0
SESS_07711,Desktop,Direct,1,0,0,0
SESS_07712,Desktop,Paid Ads,1,1,0,0
SESS_07713,Desktop,Social Media,1,0,0,0
SESS_07714,Desktop,Organic Search,1,1,1,1
SESS_07715,Desktop,Organic Search,1,0,0,0
SESS_07716,Tablet,Organic Search,1,1,0,0
SESS_07717,Desktop,Organic Search,0,0,0,0
SESS_07718,Tablet,Organic Search,1,1,1,1
SESS_07719,Desktop,Direct,1,1,1,1
SESS_07720,Tablet,Paid Ads,1,1,0,0
SESS_07721,Mobile,Social Media,1,1,0,0
SESS_07722,Tablet,Organic Search,1,1,1,1
SESS_07723,Desktop,Direct,1,1,1,1
SESS_07724,Mobile,Paid Ads,1,0,0,0
SESS_07725,Tablet,Paid Ads,1,1,1,1
SESS_07726,Desktop,Social Media,1,0,0,0
SESS_07727,Desktop,Direct,1,0,0,0
SESS_07728,Desktop,Direct,1,1,1,1
SESS_07729,Tablet,Organic Search,1,1,1,1
SESS_07730,Mobile,Paid Ads,1,0,0,0
SESS_07731,Mobile,Organic Search,1,0,0,0
SESS_07732,Desktop,Organic Search,1,1,1,1
SESS_07733,Desktop,Direct,1,1,1,1
SESS_07734,Mobile,Organic Search,1,1,0,0
SESS_07735,Desktop,Paid Ads,1,0,0,0
SESS_07736,Mobile,Organic Search,1,0,0,0
SESS_07737,Tablet,Paid Ads,1,1,0,0
SESS_07738,Desktop,Organic Search,1,1,1,0
SESS_07739,Mobile,Organic Search,1,1,1,0
SESS_07740,Desktop,Organic Search,1,0,0,0
SESS_07741,Mobile,Organic Search,0,0,0,0
SESS_07742,Desktop,Direct,1,0,0,0
SESS_07743,Mobile,Paid Ads,0,0,0,0
SESS_07744,Desktop,Paid Ads,1,0,0,0
SESS_07745,Desktop,Organic Search,1,1,1,1
SESS_07746,Mobile,Direct,1,0,0,0
SESS_07747,Desktop,Social Media,1,1,1,1
SESS_07748,Mobile,Organic Search,1,0,0,0
SESS_07749,Desktop,Direct,0,0,0,0
SESS_07750,Mobile,Organic Search,1,0,0,0
SESS_07751,Desktop,Paid Ads,1,1,1,1
SESS_07752,Mobile,Organic Search,1,1,0,0
SESS_07753,Desktop,Organic Search,1,1,0,0
SESS_07754,Desktop,Organic Search,0,0,0,0
SESS_07755,Desktop,Direct,1,1,1,1
SESS_07756,Mobile,Organic Search,1,1,0,0
SESS_07757,Desktop,Paid Ads,1,1,1,1
SESS_07758,Mobile,Paid Ads,1,1,0,0
SESS_07759,Mobile,Direct,1,1,0,0
SESS_07760,Desktop,Direct,1,1,0,0
SESS_07761,Mobile,Paid Ads,1,1,1,1
SESS_07762,Desktop,Paid Ads,1,1,0,0
SESS_07763,Desktop,Organic Search,1,0,0,0
SESS_07764,Mobile,Organic Search,1,1,0,0
SESS_07765,Mobile,Direct,1,0,0,0
SESS_07766,Mobile,Organic Search,1,1,1,0
SESS_07767,Desktop,Direct,1,0,0,0
SESS_07768,Desktop,Paid Ads,1,1,1,1
SESS_07769,Desktop,Organic Search,1,0,0,0
SESS_07770,Mobile,Paid Ads,1,1,0,0
SESS_07771,Mobile,Paid Ads,1,1,0,0
SESS_07772,Mobile,Paid Ads,1,1,0,0
SESS_07773,Desktop,Organic Search,1,1,1,0
SESS_07774,Desktop,Direct,1,1,1,1
SESS_07775,Desktop,Social Media,1,1,1,1
SESS_07776,Desktop,Paid Ads,1,0,0,0
SESS_07777,Desktop,Paid Ads,1,1,1,1
SESS_07778,Mobile,Direct,1,1,0,0
SESS_07779,Mobile,Organic Search,1,0,0,0
SESS_07780,Mobile,Paid Ads,1,0,0,0
SESS_07781,Desktop,Direct,1,1,0,0
SESS_07782,Desktop,Organic Search,1,0,0,0
SESS_07783,Mobile,Organic Search,1,1,0,0
SESS_07784,Desktop,Direct,0,0,0,0
SESS_07785,Tablet,Direct,1,1,0,0
SESS_07786,Desktop,Organic Search,1,1,1,1
SESS_07787,Desktop,Direct,1,1,1,1
SESS_07788,Tablet,Paid Ads,1,1,1,1
SESS_07789,Desktop,Direct,1,1,1,1
SESS_07790,Mobile,Organic Search,1,0,0,0
SESS_07791,Mobile,Social Media,1,0,0,0
SESS_07792,Desktop,Organic Search,0,0,0,0
SESS_07793,Desktop,Organic Search,1,0,0,0
SESS_07794,Mobile,Paid Ads,1,0,0,0
SESS_07795,Mobile,Social Media,1,0,0,0
SESS_07796,Desktop,Direct,1,0,0,0
SESS_07797,Tablet,Organic Search,0,0,0,0
SESS_07798,Desktop,Paid Ads,1,1,1,0
SESS_07799,Desktop,Organic Search,1,0,0,0
SESS_07800,Desktop,Paid Ads,1,1,0,0
SESS_07801,Desktop,Social Media,1,1,1,1
SESS_07802,Desktop,Social Media,1,1,1,1
SESS_07803,Tablet,Organic Search,1,0,0,0
SESS_07804,Desktop,Direct,1,1,1,1
SESS_07805,Desktop,Social Media,1,1,1,1
SESS_07806,Desktop,Organic Search,1,1,0,0
SESS_07807,Mobile,Direct,1,0,0,0
SESS_07808,Mobile,Paid Ads,1,1,0,0
SESS_07809,Desktop,Organic Search,1,1,1,0
SESS_07810,Desktop,Organic Search,1,0,0,0
SESS_07811,Desktop,Social Media,1,0,0,0
SESS_07812,Desktop,Direct,1,0,0,0
SESS_07813,Desktop,Direct,0,0,0,0
SESS_07814,Desktop,Organic Search,1,1,0,0
SESS_07815,Desktop,Paid Ads,1,0,0,0
SESS_07816,Mobile,Direct,1,1,0,0
SESS_07817,Desktop,Organic Search,1,0,0,0
SESS_07818,Tablet,Paid Ads,1,1,1,1
SESS_07819,Tablet,Paid Ads,1,1,1,1
SESS_07820,Mobile,Direct,1,1,0,0
SESS_07821,Desktop,Paid Ads,1,1,1,1
SESS_07822,Desktop,Direct,1,1,1,1
SESS_07823,Desktop,Paid Ads,1,0,0,0
SESS_07824,Mobile,Organic Search,0,0,0,0
SESS_07825,Desktop,Direct,1,1,1,1
SESS_07826,Mobile,Paid Ads,1,1,0,0
SESS_07827,Tablet,Direct,1,0,0,0
SESS_07828,Desktop,Direct,1,0,0,0
SESS_07829,Mobile,Organic Search,1,1,0,0
SESS_07830,Desktop,Paid Ads,1,0,0,0
SESS_07831,Desktop,Direct,1,0,0,0
SESS_07832,Desktop,Direct,1,1,0,0
SESS_07833,Desktop,Direct,1,1,0,0
SESS_07834,Mobile,Organic Search,0,0,0,0
SESS_07835,Desktop,Organic Search,0,0,0,0
SESS_07836,Desktop,Direct,1,1,0,0
SESS_07837,Mobile,Direct,1,1,0,0
SESS_07838,Mobile,Organic Search,1,0,0,0
SESS_07839,Desktop,Paid Ads,1,1,1,0
SESS_07840,Mobile,Paid Ads,1,0,0,0
SESS_07841,Mobile,Social Media,1,1,0,0
SESS_07842,Desktop,Direct,0,0,0,0
SESS_07843,Desktop,Social Media,1,0,0,0
SESS_07844,Desktop,Organic Search,1,0,0,0
SESS_07845,Mobile,Social Media,1,1,0,0
SESS_07846,Mobile,Organic Search,1,1,0,0
SESS_07847,Mobile,Organic Search,1,0,0,0
SESS_07848,Desktop,Organic Search,1,1,1,1
SESS_07849,Desktop,Organic Search,1,0,0,0
SESS_07850,Desktop,Paid Ads,1,0,0,0
SESS_07851,Desktop,Paid Ads,1,0,0,0
SESS_07852,Mobile,Social Media,1,1,0,0
SESS_07853,Mobile,Paid Ads,1,0,0,0
SESS_07854,Desktop,Organic Search,1,0,0,0
SESS_07855,Desktop,Direct,0,0,0,0
SESS_07856,Desktop,Social Media,0,0,0,0
SESS_07857,Desktop,Organic Search,1,1,1,1
SESS_07858,Desktop,Paid Ads,1,0,0,0
SESS_07859,Desktop,Organic Search,1,0,0,0
SESS_07860,Desktop,Organic Search,1,1,0,0
SESS_07861,Desktop,Social Media,1,1,1,1
SESS_07862,Desktop,Direct,1,1,1,1
SESS_07863,Desktop,Organic Search,1,0,0,0
SESS_07864,Mobile,Direct,1,0,0,0
SESS_07865,Desktop,Paid Ads,1,1,1,1
SESS_07866,Tablet,Direct,1,0,0,0
SESS_07867,Desktop,Direct,1,0,0,0
SESS_07868,Desktop,Organic Search,1,0,0,0
SESS_07869,Desktop,Organic Search,1,0,0,0
SESS_07870,Desktop,Organic Search,0,0,0,0
SESS_07871,Mobile,Direct,1,0,0,0
SESS_07872,Desktop,Social Media,1,1,1,1
SESS_07873,Tablet,Social Media,1,0,0,0
SESS_07874,Mobile,Organic Search,0,0,0,0
SESS_07875,Mobile,Paid Ads,0,0,0,0
SESS_07876,Mobile,Organic Search,1,1,1,1
SESS_07877,Mobile,Direct,0,0,0,0
SESS_07878,Desktop,Organic Search,1,1,1,1
SESS_07879,Mobile,Organic Search,1,1,0,0
SESS_07880,Desktop,Organic Search,1,0,0,0
SESS_07881,Desktop,Organic Search,1,1,1,1
SESS_07882,Desktop,Paid Ads,1,1,0,0
SESS_07883,Mobile,Organic Search,0,0,0,0
SESS_07884,Mobile,Paid Ads,1,1,1,0
SESS_07885,Desktop,Direct,1,1,0,0
SESS_07886,Mobile,Organic Search,1,1,1,1
SESS_07887,Desktop,Organic Search,1,1,1,1
SESS_07888,Desktop,Organic Search,1,1,0,0
SESS_07889,Desktop,Paid Ads,1,1,0,0
SESS_07890,Desktop,Paid Ads,1,0,0,0
SESS_07891,Desktop,Organic Search,1,1,0,0
SESS_07892,Mobile,Paid Ads,1,1,1,0
SESS_07893,Mobile,Social Media,1,0,0,0
SESS_07894,Desktop,Paid Ads,1,0,0,0
SESS_07895,Desktop,Direct,1,1,1,1
SESS_07896,Mobile,Paid Ads,1,1,0,0
SESS_07897,Mobile,Direct,1,0,0,0
SESS_07898,Desktop,Social Media,1,0,0,0
SESS_07899,Desktop,Organic Search,1,1,1,0
SESS_07900,Mobile,Organic Search,0,0,0,0
SESS_07901,Mobile,Direct,1,0,0,0
SESS_07902,Desktop,Organic Search,1,0,0,0
SESS_07903,Desktop,Social Media,1,1,0,0
SESS_07904,Mobile,Direct,0,0,0,0
SESS_07905,Desktop,Organic Search,1,1,1,1
SESS_07906,Tablet,Social Media,1,1,1,1
SESS_07907,Desktop,Organic Search,1,0,0,0
SESS_07908,Mobile,Organic Search,1,1,0,0
SESS_07909,Desktop,Organic Search,1,0,0,0
SESS_07910,Desktop,Organic Search,0,0,0,0
SESS_07911,Mobile,Direct,1,1,0,0
SESS_07912,Desktop,Direct,1,1,1,0
SESS_07913,Mobile,Paid Ads,1,0,0,0
SESS_07914,Desktop,Social Media,1,1,0,0
SESS_07915,Desktop,Direct,1,0,0,0
SESS_07916,Desktop,Direct,1,0,0,0
SESS_07917,Mobile,Organic Search,1,1,0,0
SESS_07918,Desktop,Paid Ads,1,0,0,0
SESS_07919,Desktop,Organic Search,1,1,0,0
SESS_07920,Desktop,Social Media,1,0,0,0
SESS_07921,Mobile,Direct,1,1,0,0
SESS_07922,Mobile,Social Media,1,1,0,0
SESS_07923,Desktop,Organic Search,0,0,0,0
SESS_07924,Desktop,Paid Ads,1,1,1,1
SESS_07925,Tablet,Organic Search,0,0,0,0
SESS_07926,Desktop,Paid Ads,1,0,0,0
SESS_07927,Mobile,Direct,1,1,0,0
SESS_07928,Mobile,Direct,1,1,0,0
SESS_07929,Mobile,Organic Search,0,0,0,0
SESS_07930,Desktop,Social Media,1,0,0,0
SESS_07931,Mobile,Paid Ads,1,1,0,0
SESS_07932,Mobile,Organic Search,1,0,0,0
SESS_07933,Mobile,Organic Search,1,0,0,0
SESS_07934,Desktop,Direct,0,0,0,0
SESS_07935,Desktop,Paid Ads,1,0,0,0
SESS_07936,Desktop,Paid Ads,1,1,1,1
SESS_07937,Mobile,Paid Ads,0,0,0,0
SESS_07938,Mobile,Organic Search,1,1,0,0
SESS_07939,Desktop,Social Media,1,1,1,1
SESS_07940,Desktop,Social Media,1,0,0,0
SESS_07941,Desktop,Paid Ads,1,1,1,1
SESS_07942,Mobile,Organic Search,1,0,0,0
SESS_07943,Tablet,Paid Ads,1,0,0,0
SESS_07944,Desktop,Organic Search,1,1,1,1
SESS_07945,Desktop,Organic Search,1,1,1,1
SESS_07946,Desktop,Organic Search,0,0,0,0
SESS_07947,Mobile,Organic Search,1,1,0,0
SESS_07948,Mobile,Organic Search,1,0,0,0
SESS_07949,Tablet,Organic Search,1,1,1,1
SESS_07950,Desktop,Organic Search,1,0,0,0
SESS_07951,Tablet,Paid Ads,1,1,1,1
SESS_07952,Desktop,Organic Search,1,1,1,1
SESS_07953,Mobile,Direct,1,1,0,0
SESS_07954,Desktop,Organic Search,1,1,1,1
SESS_07955,Mobile,Social Media,1,1,0,0
SESS_07956,Mobile,Paid Ads,1,0,0,0
SESS_07957,Mobile,Organic Search,1,1,0,0
SESS_07958,Mobile,Social Media,1,1,0,0
SESS_07959,Desktop,Direct,1,1,0,0
SESS_07960,Desktop,Social Media,1,0,0,0
SESS_07961,Mobile,Direct,1,0,0,0
SESS_07962,Desktop,Direct,1,1,1,1
SESS_07963,Desktop,Organic Search,1,0,0,0
SESS_07964,Desktop,Organic Search,1,0,0,0
SESS_07965,Mobile,Organic Search,1,1,0,0
SESS_07966,Desktop,Paid Ads,1,0,0,0
SESS_07967,Desktop,Paid Ads,1,1,1,1
SESS_07968,Desktop,Organic Search,1,0,0,0
SESS_07969,Desktop,Organic Search,1,0,0,0
SESS_07970,Mobile,Direct,0,0,0,0
SESS_07971,Tablet,Direct,1,1,0,0
SESS_07972,Mobile,Paid Ads,1,1,0,0
SESS_07973,Desktop,Direct,1,0,0,0
SESS_07974,Tablet,Paid Ads,0,0,0,0
SESS_07975,Mobile,Organic Search,1,0,0,0
SESS_07976,Desktop,Direct,1,0,0,0
SESS_07977,Tablet,Organic Search,0,0,0,0
SESS_07978,Mobile,Direct,1,0,0,0
SESS_07979,Mobile,Organic Search,1,1,1,1
SESS_07980,Mobile,Paid Ads,0,0,0,0
SESS_07981,Desktop,Organic Search,1,1,1,0
SESS_07982,Desktop,Direct,1,0,0,0
SESS_07983,Mobile,Paid Ads,1,1,0,0
SESS_07984,Desktop,Direct,1,1,1,1
SESS_07985,Desktop,Paid Ads,1,1,1,1
SESS_07986,Mobile,Organic Search,1,0,0,0
SESS_07987,Mobile,Organic Search,1,1,1,1
SESS_07988,Desktop,Social Media,1,1,0,0
SESS_07989,Mobile,Paid Ads,1,1,0,0
SESS_07990,Mobile,Direct,1,1,0,0
SESS_07991,Mobile,Organic Search,1,1,0,0
SESS_07992,Desktop,Social Media,1,1,1,1
SESS_07993,Desktop,Direct,1,1,0,0
SESS_07994,Desktop,Organic Search,1,0,0,0
SESS_07995,Desktop,Paid Ads,0,0,0,0
SESS_07996,Desktop,Paid Ads,1,1,1,1
SESS_07997,Desktop,Paid Ads,1,0,0,0
SESS_07998,Desktop,Paid Ads,1,0,0,0
SESS_07999,Tablet,Paid Ads,1,0,0,0
SESS_08000,Desktop,Paid Ads,1,1,1,1
SESS_08001,Mobile,Paid Ads,1,1,1,1
SESS_08002,Mobile,Organic Search,1,0,0,0
SESS_08003,Desktop,Organic Search,1,1,0,0
SESS_08004,Tablet,Paid Ads,1,1,0,0
SESS_08005,Mobile,Social Media,1,1,0,0
SESS_08006,Desktop,Organic Search,1,0,0,0
SESS_08007,Mobile,Organic Search,1,1,1,1
SESS_08008,Desktop,Social Media,0,0,0,0
SESS_08009,Mobile,Organic Search,1,0,0,0
SESS_08010,Desktop,Direct,1,0,0,0
SESS_08011,Mobile,Paid Ads,1,1,1,1
SESS_08012,Desktop,Social Media,1,1,1,1
SESS_08013,Mobile,Paid Ads,1,0,0,0
SESS_08014,Desktop,Paid Ads,0,0,0,0
SESS_08015,Mobile,Direct,0,0,0,0
SESS_08016,Mobile,Social Media,1,0,0,0
SESS_08017,Desktop,Organic Search,1,1,0,0
SESS_08018,Mobile,Social Media,1,1,0,0
SESS_08019,Desktop,Organic Search,0,0,0,0
SESS_08020,Mobile,Direct,1,0,0,0
SESS_08021,Desktop,Organic Search,1,1,1,1
SESS_08022,Mobile,Organic Search,0,0,0,0
SESS_08023,Mobile,Paid Ads,1,1,0,0
SESS_08024,Desktop,Social Media,1,1,0,0
SESS_08025,Desktop,Paid Ads,0,0,0,0
SESS_08026,Desktop,Social Media,1,1,1,1
SESS_08027,Mobile,Organic Search,1,0,0,0
SESS_08028,Desktop,Paid Ads,1,1,1,0
SESS_08029,Mobile,Paid Ads,1,1,1,1
